file, timestamp, query, database, embedding_model, llm, query_time, generation_time, total_time, chunk_size, chunk_overlap
chroma_search.py,2025-03-26 21:42:34,"In Redis, what is the difference between the INC and INCR commands?",chroma,nomic-embed-text,llama2:7b,0.15597057342529297,147.09954500198364,147.25551557540894,100,20
chroma_search.py,2025-03-26 21:45:04,What is the difference between a list where memory is contiguously allocated and a list where linked structures are used?,chroma,nomic-embed-text,llama2:7b,0.12594199180603027,124.16543006896973,124.29137206077576,100,20
chroma_search.py,2025-03-26 21:47:11,What is disk-based indexing and why is it important for database systems?,chroma,nomic-embed-text,llama2:7b,0.06025338172912598,109.2645263671875,109.32477974891663,100,20
chroma_search.py,2025-03-26 21:50:40,What are the key benefits of using NoSQL databases over traditional relational databases?,chroma,nomic-embed-text,llama2:7b,0.06871414184570312,195.78271889686584,195.85143303871155,100,20
chroma_search.py,2025-03-26 21:54:48,What is the difference between strong consistency and eventual consistency in distributed databases?,chroma,nomic-embed-text,llama2:7b,0.15352225303649902,174.11129641532898,174.26481866836548,100,20
chroma_search.py,2025-03-26 21:59:09,Describe a scenario where vertical scaling would be preferable to horizontal scaling.,chroma,nomic-embed-text,llama2:7b,0.06526064872741699,239.7015199661255,239.7667806148529,100,20
chroma_search.py,2025-03-26 22:02:04,How does Neo4j leverage the Cypher query language to handle graph-based data,chroma,nomic-embed-text,llama2:7b,0.057645320892333984,162.02311182022095,162.08075714111328,100,20
chroma_search.py,2025-03-26 22:13:05,What does the $gte operator mean in a Mongo query?,chroma,hkunlp/instructor-xl,llama2:7b,1.7579236030578613,67.30683588981628,69.06475949287415,100,20
chroma_search.py,2025-03-26 22:14:52,"In Redis, what is the difference between the INC and INCR commands?",chroma,hkunlp/instructor-xl,llama2:7b,6.194969654083252,86.10816502571106,92.30313467979431,100,20
chroma_search.py,2025-03-26 22:16:50,What is the difference between a list where memory is contiguously allocated and a list where linked structures are used?,chroma,hkunlp/instructor-xl,llama2:7b,6.1234307289123535,98.54776191711426,104.67119264602661,100,20
chroma_search.py,2025-03-26 22:19:08,What is disk-based indexing and why is it important for database systems?,chroma,hkunlp/instructor-xl,llama2:7b,6.088926792144775,118.33902645111084,124.42795324325562,100,20
chroma_search.py,2025-03-26 22:22:11,What are the key benefits of using NoSQL databases over traditional relational databases?,chroma,hkunlp/instructor-xl,llama2:7b,6.476567268371582,155.45990371704102,161.9364709854126,100,20
chroma_search.py,2025-03-26 22:23:57,What is the difference between strong consistency and eventual consistency in distributed databases?,chroma,hkunlp/instructor-xl,llama2:7b,4.891301393508911,85.22340321540833,90.11470460891724,100,20
chroma_search.py,2025-03-26 22:26:15,Describe a scenario where vertical scaling would be preferable to horizontal scaling.,chroma,hkunlp/instructor-xl,llama2:7b,5.678585052490234,114.19527101516724,119.87385606765747,100,20
chroma_search.py,2025-03-26 22:28:13,How does Neo4j leverage the Cypher query language to handle graph-based data,chroma,hkunlp/instructor-xl,llama2:7b,6.782585382461548,96.3611192703247,103.14370465278625,100,20
chroma_search.py,2025-03-26 22:31:14,What does the $gte operator mean in a Mongo query?,chroma,hkunlp/instructor-xl,mistral:latest,4.043997526168823,62.85113263130188,66.8951301574707,100,20
chroma_search.py,2025-03-26 22:32:00,"In Redis, what is the difference between the INC and INCR commands?",chroma,hkunlp/instructor-xl,mistral:latest,4.905972480773926,25.05324363708496,29.959216117858887,100,20
chroma_search.py,2025-03-26 22:32:29,"In Redis, what is the difference between the INC and INCR commands?",chroma,hkunlp/instructor-xl,mistral:latest,2.0864293575286865,10.634386539459229,12.720815896987915,100,20
chroma_search.py,2025-03-26 22:34:28,What is the difference between a list where memory is contiguously allocated and a list where linked structures are used?,chroma,hkunlp/instructor-xl,mistral:latest,6.123349189758301,86.58396577835083,92.70731496810913,100,20
chroma_search.py,2025-03-26 22:36:31,What is disk-based indexing and why is it important for database systems?,chroma,hkunlp/instructor-xl,mistral:latest,5.482296705245972,105.74768018722534,111.22997689247131,100,20
chroma_search.py,2025-03-26 22:42:42,What are the key benefits of using NoSQL databases over traditional relational databases?,chroma,hkunlp/instructor-xl,mistral:latest,3.7664904594421387,96.49164962768555,100.25814008712769,100,20
chroma_search.py,2025-03-26 22:51:32,What is the difference between strong consistency and eventual consistency in distributed databases?,chroma,hkunlp/instructor-xl,mistral:latest,3.5607266426086426,87.1094343662262,90.67016100883484,100,20
chroma_search.py,2025-03-26 22:53:19,Describe a scenario where vertical scaling would be preferable to horizontal scaling.,chroma,hkunlp/instructor-xl,mistral:latest,4.611509561538696,84.21726083755493,88.82877039909363,100,20
chroma_search.py,2025-03-26 22:54:46,How does Neo4j leverage the Cypher query language to handle graph-based data,chroma,hkunlp/instructor-xl,mistral:latest,7.401075601577759,63.205856800079346,70.6069324016571,100,20
chroma_search.py,2025-04-02 18:56:25,What does the $gte operator mean in a Mongo query?,chroma,hkunlp/instructor-xl,mistral:latest,3.3746330738067627,121.722900390625,125.09753346443176,200,20
chroma_search.py,2025-04-02 18:59:38,"In Redis, what is the difference between the INC and INCR commands?",chroma,hkunlp/instructor-xl,mistral:latest,4.306534290313721,118.56562280654907,122.8721570968628,200,20
chroma_search.py,2025-04-02 19:02:49,What is the difference between a list where memory is contiguously allocated and a list where linked structures are used?,chroma,hkunlp/instructor-xl,mistral:latest,8.771035194396973,152.96515583992004,161.73619103431702,200,20
chroma_search.py,2025-04-02 19:04:57,What is disk-based indexing and why is it important for database systems?,chroma,hkunlp/instructor-xl,mistral:latest,16.061105728149414,98.34011197090149,114.4012176990509,200,20
chroma_search.py,2025-04-02 19:07:22,What are the key benefits of using NoSQL databases over traditional relational databases?,chroma,hkunlp/instructor-xl,mistral:latest,7.975986957550049,104.88352131843567,112.85950827598572,200,20
chroma_search.py,2025-04-02 19:09:56,What is the difference between strong consistency and eventual consistency in distributed databases?,chroma,hkunlp/instructor-xl,mistral:latest,9.767667770385742,81.50003433227539,91.26770210266113,200,20
chroma_search.py,2025-04-02 19:11:25,Describe a scenario where vertical scaling would be preferable to horizontal scaling.,chroma,hkunlp/instructor-xl,mistral:latest,4.782712459564209,69.24775409698486,74.03046655654907,200,20
chroma_search.py,2025-04-02 19:13:42,How does Neo4j leverage the Cypher query language to handle graph-based data,chroma,hkunlp/instructor-xl,mistral:latest,6.678427219390869,103.47441864013672,110.15284585952759,200,20
chroma_search.py,2025-04-02 19:16:26,What does the $gte operator mean in a Mongo query?,chroma,hkunlp/instructor-xl,llama2:7b,8.854568719863892,83.7419273853302,92.59649610519409,200,20
chroma_search.py,2025-04-02 19:18:29,"In Redis, what is the difference between the INC and INCR commands?",chroma,hkunlp/instructor-xl,llama2:7b,6.945188283920288,92.93477940559387,99.87996768951416,200,20
chroma_search.py,2025-04-02 19:21:01,What is the difference between a list where memory is contiguously allocated and a list where linked structures are used?,chroma,hkunlp/instructor-xl,llama2:7b,11.22869324684143,120.24982786178589,131.47852110862732,200,20
chroma_search.py,2025-04-02 19:23:33,What is disk-based indexing and why is it important for database systems?,chroma,hkunlp/instructor-xl,llama2:7b,9.638121128082275,125.29539585113525,134.93351697921753,200,20
chroma_search.py,2025-04-02 19:25:40,What are the key benefits of using NoSQL databases over traditional relational databases?,chroma,hkunlp/instructor-xl,llama2:7b,6.527451515197754,102.52950096130371,109.05695247650146,200,20
chroma_search.py,2025-04-02 19:27:34,What is the difference between strong consistency and eventual consistency in distributed databases?,chroma,hkunlp/instructor-xl,llama2:7b,9.368012428283691,86.53436875343323,95.90238118171692,200,20
chroma_search.py,2025-04-02 19:29:12,Describe a scenario where vertical scaling would be preferable to horizontal scaling.,chroma,hkunlp/instructor-xl,llama2:7b,4.4857470989227295,83.47453093528748,87.9602780342102,200,20
chroma_search.py,2025-04-02 19:31:54,How does Neo4j leverage the Cypher query language to handle graph-based data,chroma,hkunlp/instructor-xl,llama2:7b,5.530772686004639,137.5397012233734,143.07047390937805,200,20
chroma_search.py,2025-04-02 19:35:59,What does the $gte operator mean in a Mongo query?,chroma,all-mpnet-base-v2,llama2:7b,1.2414186000823975,71.8190245628357,73.06044316291809,200,20
chroma_search.py,2025-04-02 19:37:52,"In Redis, what is the difference between the INC and INCR commands?",chroma,all-mpnet-base-v2,llama2:7b,1.1727209091186523,97.14421463012695,98.3169355392456,200,20
chroma_search.py,2025-04-02 19:39:17,What is the difference between a list where memory is contiguously allocated and a list where linked structures are used?,chroma,all-mpnet-base-v2,llama2:7b,0.9722273349761963,73.16122245788574,74.13344979286194,200,20
chroma_search.py,2025-04-02 19:40:58,What is disk-based indexing and why is it important for database systems?,chroma,all-mpnet-base-v2,llama2:7b,1.1812241077423096,87.02485275268555,88.20607686042786,200,20
chroma_search.py,2025-04-02 19:42:52,What are the key benefits of using NoSQL databases over traditional relational databases?,chroma,all-mpnet-base-v2,llama2:7b,0.9205193519592285,107.54980611801147,108.4703254699707,200,20
chroma_search.py,2025-04-02 19:44:42,What is the difference between strong consistency and eventual consistency in distributed databases?,chroma,all-mpnet-base-v2,llama2:7b,0.9755511283874512,98.91592121124268,99.89147233963013,200,20
chroma_search.py,2025-04-02 19:46:56,Describe a scenario where vertical scaling would be preferable to horizontal scaling.,chroma,all-mpnet-base-v2,llama2:7b,1.4068903923034668,126.58643507957458,127.99332547187805,200,20
chroma_search.py,2025-04-02 19:49:25,How does Neo4j leverage the Cypher query language to handle graph-based data,chroma,all-mpnet-base-v2,llama2:7b,2.5130105018615723,140.54283213615417,143.05584263801575,200,20
chroma_search.py,2025-04-02 19:51:59,What does the $gte operator mean in a Mongo query?,chroma,all-mpnet-base-v2,mistral:latest,1.0984995365142822,73.65200710296631,74.75050663948059,200,20
chroma_search.py,2025-04-02 19:53:31,"In Redis, what is the difference between the INC and INCR commands?",chroma,all-mpnet-base-v2,mistral:latest,1.5451397895812988,85.93569231033325,87.48083209991455,200,20
chroma_search.py,2025-04-02 19:54:47,What is the difference between a list where memory is contiguously allocated and a list where linked structures are used?,chroma,all-mpnet-base-v2,mistral:latest,1.1025338172912598,69.81511092185974,70.917644739151,200,20
chroma_search.py,2025-04-02 19:56:01,What is disk-based indexing and why is it important for database systems?,chroma,all-mpnet-base-v2,mistral:latest,1.1315782070159912,69.16060304641724,70.29218125343323,200,20
chroma_search.py,2025-04-02 19:57:47,What are the key benefits of using NoSQL databases over traditional relational databases?,chroma,all-mpnet-base-v2,mistral:latest,1.1507484912872314,98.9647741317749,100.11552262306213,200,20
chroma_search.py,2025-04-02 19:59:32,What is the difference between strong consistency and eventual consistency in distributed databases?,chroma,all-mpnet-base-v2,mistral:latest,0.9515483379364014,98.37044835090637,99.32199668884277,200,20
chroma_search.py,2025-04-02 20:00:47,Describe a scenario where vertical scaling would be preferable to horizontal scaling.,chroma,all-mpnet-base-v2,mistral:latest,0.9336485862731934,65.50678157806396,66.44043016433716,200,20
chroma_search.py,2025-04-02 20:02:17,How does Neo4j leverage the Cypher query language to handle graph-based data,chroma,all-mpnet-base-v2,mistral:latest,1.9684114456176758,79.96082806587219,81.92923951148987,200,20
chroma_search.py,2025-04-02 20:06:11,What does the $gte operator mean in a Mongo query?,chroma,nomic-embed-text,mistral:latest,0.15284109115600586,110.02904295921326,110.18188405036926,200,20
chroma_search.py,2025-04-02 20:08:04,"In Redis, what is the difference between the INC and INCR commands?",chroma,nomic-embed-text,mistral:latest,0.07880544662475586,107.99657320976257,108.07537865638733,200,20
chroma_search.py,2025-04-02 20:09:56,What is the difference between a list where memory is contiguously allocated and a list where linked structures are used?,chroma,nomic-embed-text,mistral:latest,0.0735325813293457,99.36376428604126,99.4372968673706,200,20
chroma_search.py,2025-04-02 20:11:19,What is disk-based indexing and why is it important for database systems?,chroma,nomic-embed-text,mistral:latest,0.06409573554992676,72.67245578765869,72.73655152320862,200,20
chroma_search.py,2025-04-02 20:14:11,What are the key benefits of using NoSQL databases over traditional relational databases?,chroma,nomic-embed-text,mistral:latest,0.07179808616638184,168.06215453147888,168.13395261764526,200,20
chroma_search.py,2025-04-02 20:16:49,What is the difference between strong consistency and eventual consistency in distributed databases?,chroma,nomic-embed-text,mistral:latest,0.05849266052246094,144.52525568008423,144.5837483406067,200,20
chroma_search.py,2025-04-02 20:19:34,Describe a scenario where vertical scaling would be preferable to horizontal scaling.,chroma,nomic-embed-text,mistral:latest,0.06249856948852539,160.28457689285278,160.3470754623413,200,20
chroma_search.py,2025-04-02 20:22:14,How does Neo4j leverage the Cypher query language to handle graph-based data,chroma,nomic-embed-text,mistral:latest,0.08678531646728516,139.72343063354492,139.8102159500122,200,20
chroma_search.py,2025-04-02 20:26:17,What does the $gte operator mean in a Mongo query?,chroma,nomic-embed-text,llama2:7b,0.10375785827636719,154.95202326774597,155.05578112602234,200,20
chroma_search.py,2025-04-02 20:28:38,"In Redis, what is the difference between the INC and INCR commands?",chroma,nomic-embed-text,llama2:7b,0.08915376663208008,135.885596036911,135.9747498035431,200,20
chroma_search.py,2025-04-02 20:30:48,What is the difference between a list where memory is contiguously allocated and a list where linked structures are used?,chroma,nomic-embed-text,llama2:7b,0.0810708999633789,125.394615650177,125.47568655014038,200,20
chroma_search.py,2025-04-02 20:32:43,What is disk-based indexing and why is it important for database systems?,chroma,nomic-embed-text,llama2:7b,0.08842682838439941,87.4632019996643,87.5516288280487,200,20
chroma_search.py,2025-04-02 20:35:54,What are the key benefits of using NoSQL databases over traditional relational databases?,chroma,nomic-embed-text,llama2:7b,0.052663326263427734,187.65300035476685,187.70566368103027,200,20
chroma_search.py,2025-04-02 20:38:31,What is the difference between strong consistency and eventual consistency in distributed databases?,chroma,nomic-embed-text,llama2:7b,0.1081535816192627,142.6920940876007,142.80024766921997,200,20
chroma_search.py,2025-04-02 20:41:54,Describe a scenario where vertical scaling would be preferable to horizontal scaling.,chroma,nomic-embed-text,llama2:7b,0.0692894458770752,199.39257407188416,199.46186351776123,200,20
chroma_search.py,2025-04-02 20:48:06,How does Neo4j leverage the Cypher query language to handle graph-based data,chroma,nomic-embed-text,llama2:7b,0.178314208984375,271.0625422000885,271.2408564090729,200,20
